,placeID,ave_rating,latitude,longitude,price,Rcuisine
143,132560,0.0,23.752304100000003,-99.16691329999999,low,Regional
144,132560,0.7,23.752304100000003,-99.16691329999999,low,Regional
145,132613,2.7,23.7529035,-99.165076,medium,Mexican
146,132613,0.0,23.7529035,-99.165076,medium,Mexican
147,132613,0.0,23.7529035,-99.165076,medium,Mexican
148,132613,0.7,23.7529035,-99.165076,medium,Mexican
149,132613,2.7,23.7529035,-99.165076,medium,Mexican
150,132613,0.3,23.7529035,-99.165076,medium,Mexican
151,132667,1.3,23.7526973,-99.1633594,low,Armenian
152,132667,0.7,23.7526973,-99.1633594,low,Armenian
153,132667,0.7,23.7526973,-99.1633594,low,Armenian
154,132667,1.3,23.7526973,-99.1633594,low,Armenian
155,135088,2.7,18.876011300000002,-99.2198896,low,Cafeteria
156,135088,0.0,18.876011300000002,-99.2198896,low,Cafeteria
157,135088,0.0,18.876011300000002,-99.2198896,low,Cafeteria
158,135088,0.7,18.876011300000002,-99.2198896,low,Cafeteria
159,135088,0.0,18.876011300000002,-99.2198896,low,Cafeteria
160,135088,0.3,18.876011300000002,-99.2198896,low,Cafeteria
161,132583,0.7,18.922290399999998,-99.234332,low,American
162,132583,0.0,18.922290399999998,-99.234332,low,American
163,132583,0.0,18.922290399999998,-99.234332,low,American
164,132583,2.7,18.922290399999998,-99.234332,low,American
165,132608,1.3,23.7588052,-99.16512970000001,low,Mexican
166,132608,0.0,23.7588052,-99.16512970000001,low,Mexican
167,132608,0.7,23.7588052,-99.16512970000001,low,Mexican
168,132608,2.7,23.7588052,-99.16512970000001,low,Mexican
169,132608,0.0,23.7588052,-99.16512970000001,low,Mexican
170,132608,0.3,23.7588052,-99.16512970000001,low,Mexican
171,132609,0.3,23.760268300000003,-99.16586459999999,low,Fast_Food
172,132609,0.0,23.760268300000003,-99.16586459999999,low,Fast_Food
173,132609,0.0,23.760268300000003,-99.16586459999999,low,Fast_Food
174,132609,0.0,23.760268300000003,-99.16586459999999,low,Fast_Food
175,132609,0.7,23.760268300000003,-99.16586459999999,low,Fast_Food
176,132665,0.0,23.736797699999997,-99.1342413,low,Mexican
177,132665,2.7,23.736797699999997,-99.1342413,low,Mexican
178,132665,0.3,23.736797699999997,-99.1342413,low,Mexican
179,132665,0.0,23.736797699999997,-99.1342413,low,Mexican
180,132665,0.7,23.736797699999997,-99.1342413,low,Mexican
181,132668,0.0,23.738212,-99.1519547,low,Mexican
182,132668,2.7,23.738212,-99.1519547,low,Mexican
183,132668,0.3,23.738212,-99.1519547,low,Mexican
184,132715,0.0,23.732422600000003,-99.15866020000001,low,Mexican
185,132715,1.3,23.732422600000003,-99.15866020000001,low,Mexican
186,132715,0.3,23.732422600000003,-99.15866020000001,low,Mexican
187,132715,0.0,23.732422600000003,-99.15866020000001,low,Mexican
188,132717,0.0,23.7318602,-99.1504365,medium,Fast_Food
189,132717,2.7,23.7318602,-99.1504365,medium,Fast_Food
190,132717,1.3,23.7318602,-99.1504365,medium,Fast_Food
191,132594,0.0,23.7521677,-99.16570899999999,low,Mexican
192,132594,0.3,23.7521677,-99.16570899999999,low,Mexican
193,132594,0.0,23.7521677,-99.16570899999999,low,Mexican
194,132594,0.7,23.7521677,-99.16570899999999,low,Mexican
195,132594,0.3,23.7521677,-99.16570899999999,low,Mexican
196,135071,0.0,22.126375,-100.910926,medium,Bar
197,135071,0.0,22.126375,-100.910926,medium,Bar_Pub_Brewery
198,135071,0.0,22.126375,-100.910926,medium,Bar
199,135071,0.0,22.126375,-100.910926,medium,Bar_Pub_Brewery
200,135071,0.0,22.126375,-100.910926,medium,Bar
201,135071,0.0,22.126375,-100.910926,medium,Bar_Pub_Brewery
202,135071,0.0,22.126375,-100.910926,medium,Bar
203,135071,0.0,22.126375,-100.910926,medium,Bar_Pub_Brewery
204,135071,2.7,22.126375,-100.910926,medium,Bar
205,135071,2.7,22.126375,-100.910926,medium,Bar_Pub_Brewery
206,135071,2.7,22.126375,-100.910926,medium,Bar
207,135071,2.7,22.126375,-100.910926,medium,Bar_Pub_Brewery
208,135071,0.0,22.126375,-100.910926,medium,Bar
209,135071,0.0,22.126375,-100.910926,medium,Bar_Pub_Brewery
210,135071,0.0,22.126375,-100.910926,medium,Bar
211,135071,0.0,22.126375,-100.910926,medium,Bar_Pub_Brewery
212,135071,2.7,22.126375,-100.910926,medium,Bar
213,135071,2.7,22.126375,-100.910926,medium,Bar_Pub_Brewery
214,132626,2.7,23.7375834,-99.1351318,medium,Italian
215,132626,0.0,23.7375834,-99.1351318,medium,Italian
216,132626,1.3,23.7375834,-99.1351318,medium,Italian
217,132626,0.0,23.7375834,-99.1351318,medium,Italian
218,135034,2.7,22.140517000000003,-101.021422,medium,Japanese
219,135034,2.7,22.140517000000003,-101.021422,medium,Japanese
220,135034,1.3,22.140517000000003,-101.021422,medium,Japanese
221,135034,2.7,22.140517000000003,-101.021422,medium,Japanese
222,135034,1.3,22.140517000000003,-101.021422,medium,Japanese
223,132723,0.3,22.1489337,-101.01984499999999,medium,Mexican
224,132723,2.7,22.1489337,-101.01984499999999,medium,Mexican
225,132723,0.0,22.1489337,-101.01984499999999,medium,Mexican
226,132723,0.0,22.1489337,-101.01984499999999,medium,Mexican
227,132723,2.7,22.1489337,-101.01984499999999,medium,Mexican
228,132723,2.7,22.1489337,-101.01984499999999,medium,Mexican
229,132723,0.3,22.1489337,-101.01984499999999,medium,Mexican
230,132723,1.3,22.1489337,-101.01984499999999,medium,Mexican
231,132723,2.7,22.1489337,-101.01984499999999,medium,Mexican
232,132723,0.0,22.1489337,-101.01984499999999,medium,Mexican
233,132723,1.3,22.1489337,-101.01984499999999,medium,Mexican
234,132723,0.7,22.1489337,-101.01984499999999,medium,Mexican
235,135046,1.3,22.141282,-101.00295799999999,medium,Fast_Food
236,135046,0.7,22.141282,-101.00295799999999,medium,Fast_Food
237,135046,0.7,22.141282,-101.00295799999999,medium,Fast_Food
238,135046,1.3,22.141282,-101.00295799999999,medium,Fast_Food
239,135046,0.0,22.141282,-101.00295799999999,medium,Fast_Food
240,135046,0.7,22.141282,-101.00295799999999,medium,Fast_Food
241,135046,0.7,22.141282,-101.00295799999999,medium,Fast_Food
242,135046,0.7,22.141282,-101.00295799999999,medium,Fast_Food
243,135046,0.0,22.141282,-101.00295799999999,medium,Fast_Food
244,135046,0.0,22.141282,-101.00295799999999,medium,Fast_Food
245,135046,2.7,22.141282,-101.00295799999999,medium,Fast_Food
246,135075,2.7,22.139573000000002,-100.991564,medium,Seafood
247,135075,2.7,22.139573000000002,-100.991564,medium,Seafood
248,135075,0.7,22.139573000000002,-100.991564,medium,Seafood
249,135075,0.0,22.139573000000002,-100.991564,medium,Seafood
250,135075,2.7,22.139573000000002,-100.991564,medium,Seafood
251,135075,2.7,22.139573000000002,-100.991564,medium,Seafood
252,135075,2.7,22.139573000000002,-100.991564,medium,Seafood
253,135075,2.7,22.139573000000002,-100.991564,medium,Seafood
254,135075,1.3,22.139573000000002,-100.991564,medium,Seafood
255,135075,1.3,22.139573000000002,-100.991564,medium,Seafood
256,135075,0.0,22.139573000000002,-100.991564,medium,Seafood
257,135075,0.7,22.139573000000002,-100.991564,medium,Seafood
258,135075,0.7,22.139573000000002,-100.991564,medium,Seafood
259,132572,0.7,22.141647100000004,-100.9927118,low,Cafeteria
260,132572,2.7,22.141647100000004,-100.9927118,low,Cafeteria
261,132572,2.7,22.141647100000004,-100.9927118,low,Cafeteria
262,132572,0.0,22.141647100000004,-100.9927118,low,Cafeteria
263,132572,0.3,22.141647100000004,-100.9927118,low,Cafeteria
264,132572,0.0,22.141647100000004,-100.9927118,low,Cafeteria
265,132572,0.0,22.141647100000004,-100.9927118,low,Cafeteria
266,132572,2.7,22.141647100000004,-100.9927118,low,Cafeteria
267,132572,0.7,22.141647100000004,-100.9927118,low,Cafeteria
268,132572,0.0,22.141647100000004,-100.9927118,low,Cafeteria
269,132572,1.3,22.141647100000004,-100.9927118,low,Cafeteria
270,132572,0.0,22.141647100000004,-100.9927118,low,Cafeteria
271,132572,0.0,22.141647100000004,-100.9927118,low,Cafeteria
272,132572,0.0,22.141647100000004,-100.9927118,low,Cafeteria
273,132572,0.0,22.141647100000004,-100.9927118,low,Cafeteria
274,135074,1.3,22.149689000000002,-100.999525,high,Contemporary
275,135074,2.7,22.149689000000002,-100.999525,high,Contemporary
276,135074,2.7,22.149689000000002,-100.999525,high,Contemporary
277,135074,0.7,22.149689000000002,-100.999525,high,Contemporary
278,135028,0.3,22.146658,-100.987219,medium,Mexican
279,135028,2.7,22.146658,-100.987219,medium,Mexican
280,135028,1.3,22.146658,-100.987219,medium,Mexican
281,135028,0.0,22.146658,-100.987219,medium,Mexican
282,135028,0.3,22.146658,-100.987219,medium,Mexican
283,135028,2.7,22.146658,-100.987219,medium,Mexican
284,135028,2.7,22.146658,-100.987219,medium,Mexican
285,135028,2.7,22.146658,-100.987219,medium,Mexican
286,135028,0.0,22.146658,-100.987219,medium,Mexican
287,135028,2.7,22.146658,-100.987219,medium,Mexican
288,135028,0.7,22.146658,-100.987219,medium,Mexican
289,135028,0.3,22.146658,-100.987219,medium,Mexican
290,135028,0.3,22.146658,-100.987219,medium,Mexican
291,135028,0.0,22.146658,-100.987219,medium,Mexican
292,135028,2.7,22.146658,-100.987219,medium,Mexican
293,135032,1.3,22.152480999999998,-100.973486,medium,Cafeteria
294,135032,1.3,22.152480999999998,-100.973486,medium,Contemporary
295,135032,1.3,22.152480999999998,-100.973486,medium,Cafeteria
296,135032,1.3,22.152480999999998,-100.973486,medium,Contemporary
297,135032,0.0,22.152480999999998,-100.973486,medium,Cafeteria
298,135032,0.0,22.152480999999998,-100.973486,medium,Contemporary
299,135032,2.7,22.152480999999998,-100.973486,medium,Cafeteria
300,135032,2.7,22.152480999999998,-100.973486,medium,Contemporary
301,135032,0.0,22.152480999999998,-100.973486,medium,Cafeteria
302,135032,0.0,22.152480999999998,-100.973486,medium,Contemporary
303,135032,0.3,22.152480999999998,-100.973486,medium,Cafeteria
304,135032,0.3,22.152480999999998,-100.973486,medium,Contemporary
305,135032,0.7,22.152480999999998,-100.973486,medium,Cafeteria
306,135032,0.7,22.152480999999998,-100.973486,medium,Contemporary
307,135032,0.3,22.152480999999998,-100.973486,medium,Cafeteria
308,135032,0.3,22.152480999999998,-100.973486,medium,Contemporary
309,135032,0.7,22.152480999999998,-100.973486,medium,Cafeteria
310,135032,0.7,22.152480999999998,-100.973486,medium,Contemporary
311,135032,0.3,22.152480999999998,-100.973486,medium,Cafeteria
312,135032,0.3,22.152480999999998,-100.973486,medium,Contemporary
313,135032,2.7,22.152480999999998,-100.973486,medium,Cafeteria
314,135032,2.7,22.152480999999998,-100.973486,medium,Contemporary
315,135032,0.0,22.152480999999998,-100.973486,medium,Cafeteria
316,135032,0.0,22.152480999999998,-100.973486,medium,Contemporary
317,135032,1.3,22.152480999999998,-100.973486,medium,Cafeteria
318,135032,1.3,22.152480999999998,-100.973486,medium,Contemporary
319,135032,0.3,22.152480999999998,-100.973486,medium,Cafeteria
320,135032,0.3,22.152480999999998,-100.973486,medium,Contemporary
321,135032,2.7,22.152480999999998,-100.973486,medium,Cafeteria
322,135032,2.7,22.152480999999998,-100.973486,medium,Contemporary
323,135032,2.7,22.152480999999998,-100.973486,medium,Cafeteria
324,135032,2.7,22.152480999999998,-100.973486,medium,Contemporary
325,135032,0.0,22.152480999999998,-100.973486,medium,Cafeteria
326,135032,0.0,22.152480999999998,-100.973486,medium,Contemporary
327,135032,0.7,22.152480999999998,-100.973486,medium,Cafeteria
328,135032,0.7,22.152480999999998,-100.973486,medium,Contemporary
329,135032,0.0,22.152480999999998,-100.973486,medium,Cafeteria
330,135032,0.0,22.152480999999998,-100.973486,medium,Contemporary
331,135032,2.7,22.152480999999998,-100.973486,medium,Cafeteria
332,135032,2.7,22.152480999999998,-100.973486,medium,Contemporary
333,135032,0.0,22.152480999999998,-100.973486,medium,Cafeteria
334,135032,0.0,22.152480999999998,-100.973486,medium,Contemporary
335,135032,0.3,22.152480999999998,-100.973486,medium,Cafeteria
336,135032,0.3,22.152480999999998,-100.973486,medium,Contemporary
337,135032,1.3,22.152480999999998,-100.973486,medium,Cafeteria
338,135032,1.3,22.152480999999998,-100.973486,medium,Contemporary
339,135032,0.0,22.152480999999998,-100.973486,medium,Cafeteria
340,135032,0.0,22.152480999999998,-100.973486,medium,Contemporary
341,135032,0.0,22.152480999999998,-100.973486,medium,Cafeteria
342,135032,0.0,22.152480999999998,-100.973486,medium,Contemporary
343,135032,2.7,22.152480999999998,-100.973486,medium,Cafeteria
344,135032,2.7,22.152480999999998,-100.973486,medium,Contemporary
345,135032,0.7,22.152480999999998,-100.973486,medium,Cafeteria
346,135032,0.7,22.152480999999998,-100.973486,medium,Contemporary
347,135032,0.0,22.152480999999998,-100.973486,medium,Cafeteria
348,135032,0.0,22.152480999999998,-100.973486,medium,Contemporary
349,135086,0.0,22.141420999999998,-101.01395500000001,medium,Burgers
350,135086,0.0,22.141420999999998,-101.01395500000001,medium,Fast_Food
351,135086,0.3,22.141420999999998,-101.01395500000001,medium,Burgers
352,135086,0.3,22.141420999999998,-101.01395500000001,medium,Fast_Food
353,135086,0.7,22.141420999999998,-101.01395500000001,medium,Burgers
354,135086,0.7,22.141420999999998,-101.01395500000001,medium,Fast_Food
355,135086,0.0,22.141420999999998,-101.01395500000001,medium,Burgers
356,135086,0.0,22.141420999999998,-101.01395500000001,medium,Fast_Food
357,135086,0.3,22.141420999999998,-101.01395500000001,medium,Burgers
358,135086,0.3,22.141420999999998,-101.01395500000001,medium,Fast_Food
359,135086,0.0,22.141420999999998,-101.01395500000001,medium,Burgers
360,135086,0.0,22.141420999999998,-101.01395500000001,medium,Fast_Food
361,135086,0.7,22.141420999999998,-101.01395500000001,medium,Burgers
362,135086,0.7,22.141420999999998,-101.01395500000001,medium,Fast_Food
363,135086,0.0,22.141420999999998,-101.01395500000001,medium,Burgers
364,135086,0.0,22.141420999999998,-101.01395500000001,medium,Fast_Food
365,135086,0.0,22.141420999999998,-101.01395500000001,medium,Burgers
366,135086,0.0,22.141420999999998,-101.01395500000001,medium,Fast_Food
367,135086,0.0,22.141420999999998,-101.01395500000001,medium,Burgers
368,135086,0.0,22.141420999999998,-101.01395500000001,medium,Fast_Food
369,135058,0.3,22.165587,-101.001273,medium,Pizzeria
370,135058,0.0,22.165587,-101.001273,medium,Pizzeria
371,135058,0.7,22.165587,-101.001273,medium,Pizzeria
372,135058,1.3,22.165587,-101.001273,medium,Pizzeria
373,135058,0.7,22.165587,-101.001273,medium,Pizzeria
374,135058,0.0,22.165587,-101.001273,medium,Pizzeria
375,135058,0.0,22.165587,-101.001273,medium,Pizzeria
376,135058,2.7,22.165587,-101.001273,medium,Pizzeria
377,135058,0.0,22.165587,-101.001273,medium,Pizzeria
378,135058,0.3,22.165587,-101.001273,medium,Pizzeria
379,135058,0.0,22.165587,-101.001273,medium,Pizzeria
380,135058,0.0,22.165587,-101.001273,medium,Pizzeria
381,135058,0.3,22.165587,-101.001273,medium,Pizzeria
382,135058,1.3,22.165587,-101.001273,medium,Pizzeria
383,135058,0.7,22.165587,-101.001273,medium,Pizzeria
384,135058,0.0,22.165587,-101.001273,medium,Pizzeria
385,135058,0.0,22.165587,-101.001273,medium,Pizzeria
386,135058,0.0,22.165587,-101.001273,medium,Pizzeria
387,134983,2.7,18.948657,-99.235361,high,Bar
388,134983,2.7,18.948657,-99.235361,high,Bar_Pub_Brewery
389,134983,0.0,18.948657,-99.235361,high,Bar
390,134983,0.0,18.948657,-99.235361,high,Bar_Pub_Brewery
391,134983,0.3,18.948657,-99.235361,high,Bar
392,134983,0.3,18.948657,-99.235361,high,Bar_Pub_Brewery
393,134983,0.0,18.948657,-99.235361,high,Bar
394,134983,0.0,18.948657,-99.235361,high,Bar_Pub_Brewery
395,134983,2.7,18.948657,-99.235361,high,Bar
396,134983,2.7,18.948657,-99.235361,high,Bar_Pub_Brewery
397,135019,2.7,18.875010999999997,-99.15942199999999,low,Bar
398,135019,0.0,18.875010999999997,-99.15942199999999,low,Bar
399,135019,0.0,18.875010999999997,-99.15942199999999,low,Bar
400,135019,0.0,18.875010999999997,-99.15942199999999,low,Bar
401,135019,0.7,18.875010999999997,-99.15942199999999,low,Bar
402,135019,2.7,18.875010999999997,-99.15942199999999,low,Bar
403,134976,1.3,18.916654,-99.22711,low,Mexican
404,134976,1.3,18.916654,-99.22711,low,Mediterranean
405,134976,1.3,18.916654,-99.22711,low,Burgers
406,134976,1.3,18.916654,-99.22711,low,Mexican
407,134976,1.3,18.916654,-99.22711,low,Mediterranean
408,134976,1.3,18.916654,-99.22711,low,Burgers
409,134976,2.7,18.916654,-99.22711,low,Mexican
410,134976,2.7,18.916654,-99.22711,low,Mediterranean
411,134976,2.7,18.916654,-99.22711,low,Burgers
412,134976,0.0,18.916654,-99.22711,low,Mexican
413,134976,0.0,18.916654,-99.22711,low,Mediterranean
414,134976,0.0,18.916654,-99.22711,low,Burgers
415,134999,2.7,18.915421,-99.184871,medium,Japanese
416,134999,0.3,18.915421,-99.184871,medium,Japanese
417,134999,0.3,18.915421,-99.184871,medium,Japanese
418,134999,2.7,18.915421,-99.184871,medium,Japanese
419,134999,2.7,18.915421,-99.184871,medium,Japanese
420,135018,2.7,18.859803,-99.222164,medium,Mexican
421,135018,2.7,18.859803,-99.222164,medium,Mexican
422,135018,0.3,18.859803,-99.222164,medium,Mexican
423,135018,0.7,18.859803,-99.222164,medium,Mexican
424,134986,2.7,18.928798,-99.239513,high,International
425,134986,2.7,18.928798,-99.239513,high,International
426,134986,2.7,18.928798,-99.239513,high,International
427,134986,2.7,18.928798,-99.239513,high,International
428,134986,2.7,18.928798,-99.239513,high,International
429,134986,2.7,18.928798,-99.239513,high,International
430,134986,2.7,18.928798,-99.239513,high,International
431,134986,2.7,18.928798,-99.239513,high,International
432,132767,2.7,18.8820871,-99.1630268,medium,Vietnamese
433,132767,0.0,18.8820871,-99.1630268,medium,Vietnamese
434,132767,0.7,18.8820871,-99.1630268,medium,Vietnamese
435,132767,0.0,18.8820871,-99.1630268,medium,Vietnamese
436,132767,2.7,18.8820871,-99.1630268,medium,Vietnamese
437,132767,2.7,18.8820871,-99.1630268,medium,Vietnamese
438,135109,0.0,18.9217848,-99.2353499,medium,Italian
439,135109,1.3,18.9217848,-99.2353499,medium,Italian
440,135109,0.3,18.9217848,-99.2353499,medium,Italian
441,135109,0.7,18.9217848,-99.2353499,medium,Italian
442,135021,0.7,18.933537,-99.222497,low,Fast_Food
443,135021,0.0,18.933537,-99.222497,low,Fast_Food
444,135021,2.7,18.933537,-99.222497,low,Fast_Food
445,135021,0.0,18.933537,-99.222497,low,Fast_Food
446,135021,0.0,18.933537,-99.222497,low,Fast_Food
447,135021,0.0,18.933537,-99.222497,low,Fast_Food
448,135021,0.7,18.933537,-99.222497,low,Fast_Food
